Date,Maximum_temp,Mean_temp,Minimum_temp,cloud_cover,sunshine,global_radiation,snow_depth,Pressure,Precipitation
20160417,13,6.2,0.3,2,9.4,225,0,101600,0
20160418,15.9,8,3,6,3.7,147,0,102230,0
20160419,14.8,12.4,8.8,4,8.4,215,0,102810,0
20160420,17,9.6,4.5,0,13,272,0,102960,0
20160421,11.3,11.4,5.9,6,4.3,160,0,102380,0
20160422,11.2,9.7,8.1,8,0,67,0,102140,5.8
20160423,10.3,7.5,3.8,5,7.4,207,0,102070,0.2
20160424,12.1,6.7,3.1,7,2.9,140,0,102010,0
20160425,10.6,8.8,5.5,8,1.5,113,0,101070,0.8
20160426,11.7,6.6,2.6,4,8.3,223,0,100840,0.2
20160427,12.6,6.5,1.3,4,8.7,229,0,101230,0
20160428,12.2,6.4,0.1,4,8.2,224,0,101300,1.4
20160429,14.3,8.4,4.7,4,7.7,218,0,101090,1.2
20160430,16.5,7.8,1.4,2,10.1,251,0,102160,0.2
20160501,18.4,9.2,2,3,11.1,265,0,102750,0
20160502,15.7,14.2,9.9,7,1.7,123,0,102080,0.4
20160503,17.4,10,4.2,3,8.5,234,0,102560,0
20160504,20.7,10.6,3.9,0,13.7,301,0,102630,0
20160505,23.5,13.3,5.9,1,13.1,295,0,101990,0
20160506,23.9,15.8,8.2,2,10.4,262,0,101070,0
20160507,26.8,18.4,12.8,6,6.3,206,0,100670,0
20160508,24.9,20,13.3,1,13.3,301,0,100700,0
20160509,17.2,19.7,14.5,5,4.7,183,0,100800,3.6
20160510,18.9,16.2,15.2,8,0,75,0,100610,27
20160511,24.3,16.8,14.7,7,1.6,126,0,100330,5.2
20160512,17.7,18.1,11.9,3,11.6,284,0,100240,0
20160513,14.6,14.4,11.2,6,7.7,232,0,101050,0
20160514,17.4,11.1,7.6,5,7.2,225,0,102010,0
20160515,18.1,11.3,5.2,4,8.3,242,0,102220,0
20160516,17.8,13.4,8.6,2,11.5,286,0,102080,0
20160517,14.2,12.8,7.9,5,4.5,185,0,101620,0
20160518,19,12.8,11.3,8,0,78,0,100500,7.4
20160519,19.2,14.4,9.9,8,1.3,123,0,101140,0
20160520,18.3,16.2,13.1,7,2.9,158,0,101420,0
20160521,18.8,15.4,12.6,8,0.3,95,0,100880,0.2
20160522,19.7,14.9,11,6,5.4,203,0,100790,3.2
20160523,17.2,14.6,9.5,4,8.9,256,0,101770,1
20160524,14.7,12.4,7.5,2,9.7,268,0,102130,0
20160525,21.2,11.8,9,8,0,81,0,101780,0
20160526,22.2,14.4,7.7,4,10.5,280,0,101610,0
20160527,21,16.6,11,5,7.3,235,0,101670,0
20160528,19.2,15.6,10.3,3,6.6,225,0,101520,0
20160529,18,14.2,9.3,5,4.6,192,0,101360,0
20160530,12.9,14.6,11.3,8,0,82,0,101580,0.2
20160531,13.8,12.2,11.5,8,0,82,0,101650,12.2
20160601,13.7,12.6,11.3,8,0,79,0,102140,0
20160602,14.5,12,10.2,8,0.1,88,0,102080,0
20160603,19.2,11.8,9,8,0,80,0,101770,0
20160604,24.2,14.6,9.9,7,0,80,0,101740,0
20160605,25,18,11.7,3,9.1,265,0,102060,0
20160606,24.4,18.4,11.8,0,13.4,,0,102160,0
20160607,25.9,18.6,12.7,4,4.3,191,0,102270,11.8
20160608,23.2,20.6,15.2,6,4.2,190,0,102370,1.4
20160609,24,18.2,13.2,4,8.3,255,0,102140,0
20160610,22.5,18.8,13.6,7,3.1,169,0,101360,0
20160611,21.5,19.4,16.2,7,1.2,127,0,101060,0.2
20160612,19.2,17.7,13.9,7,1.1,124,0,100690,5
20160613,19.1,16.5,13.8,7,0.7,113,0,100220,3.4
20160614,20.5,16.2,13.4,8,0.7,113,0,99660,3
20160615,18,16.2,11.9,6,6.8,234,0,99680,3.4
20160616,20.3,15.2,12.5,8,0.2,95,0,100050,14.2
20160617,17.7,16.6,12.8,7,2.1,149,0,100750,3
20160618,20.2,14.8,12,7,0.5,107,0,101950,0
20160619,22.7,15.8,11.5,6,5.4,211,0,102270,9.4
20160620,21.7,18.9,15.1,6,4.2,191,0,101370,3.6
20160621,22.5,17.8,14,7,5.7,216,0,101700,0
20160622,21.1,18.5,14.5,8,1.1,125,0,101880,21.8
20160623,22.6,18.7,16.3,8,0,81,0,101590,5.6
20160624,20.3,17,11.3,4,8.3,256,0,101780,0
20160625,21.2,16,11.8,5,7,236,0,101690,1.4
20160626,21.7,16.6,11.9,7,0,81,0,101770,1.2
20160627,21.4,18,14.3,7,3.3,173,0,101750,0
20160628,17.2,16.1,10.8,6,7.3,240,0,101390,2
20160629,20.5,14,10.9,7,1.7,139,0,100880,2.2
20160630,19.9,16.9,13.3,8,1.9,144,0,100900,0.8
20160701,20.6,17.1,14.3,6,2.8,163,0,100880,1.2
20160702,21.6,15.6,10.5,3,10.1,279,0,101360,0.2
20160703,21.3,15.9,10.2,3,7.7,245,0,101850,0
20160704,21.6,16.2,11,4,5.2,206,0,101860,0
20160705,22.6,18.2,14.7,6,5.9,217,0,101780,0
20160706,23.6,16.6,10.5,5,8.6,257,0,102260,0
20160707,23.1,19,14.5,7,6.6,227,0,101940,0
20160708,23.2,19,14.9,6,2.5,155,0,101640,0
20160709,23.5,19.1,15,7,1.8,140,0,101720,0
20160710,22,20.3,17.1,6,5.3,206,0,100880,0.2
20160711,19.2,18.7,15.4,6,2.1,146,0,100790,1
20160712,20,15.8,12.4,6,6.1,217,0,101230,5.4
20160713,22,16.2,12.4,8,4,182,0,101820,2
20160714,21.1,16.7,11.4,4,8.9,258,0,102400,0
20160715,27,15.9,10.7,6,3,163,0,102630,0
20160716,27.6,21.6,16.3,7,4.5,190,0,102460,0
20160717,29.4,22.6,17.7,5,6,213,0,102230,0
20160718,33.2,22.5,15.6,0,14.4,38,0,102150,0
20160719,31.4,24.8,16.5,0,14.4,37,0,101670,0
20160720,25.5,26.8,22.3,3,10.6,276,0,100960,0
20160721,23.9,19.8,14,5,4.8,192,0,101610,0.4
20160722,28.6,20.6,17.2,7,0.7,106,0,101850,0.6
20160723,25.8,21.8,14.9,2,11.9,290,0,101980,0
20160724,24.7,20.2,14.7,6,4.9,192,0,101890,0.2
20160725,23.1,19.4,14,5,9.2,254,0,101940,0
20160726,25.6,18.1,13.1,4,6.2,211,0,102080,3.2
20160727,23.1,21.2,16.9,8,2.6,149,0,101550,0
20160728,23.5,18.9,14.7,6,4.8,187,0,101400,1.2
20160729,22.4,19.8,16.2,8,1.3,119,0,101110,0.4
20160730,22.4,19.2,16,7,1.3,119,0,101360,0
20160731,19.2,18,13.7,6,4.6,182,0,101700,0
20160801,21.9,15.6,12.1,7,0,72,0,101840,13
20160802,24.7,18,14.1,8,0,71,0,101000,0.2
20160803,23.5,21.5,18.3,6,4.7,181,0,100770,0
20160804,24.1,19.3,15.1,6,2,132,0,100980,0
20160805,26.4,18.4,12.8,3,6.5,207,0,101970,0
20160806,27.3,19.6,12.7,1,13.4,293,0,102640,0
20160807,22.3,22.2,17,4,8.9,238,0,102340,0
20160808,20.8,18.2,14.1,5,7.2,214,0,102180,0
20160809,20.4,15.6,10.4,3,7.2,213,0,102510,0
20160810,24.5,15.6,10.7,6,3.5,156,0,102490,0
20160811,27.7,19.7,14.9,6,4.9,177,0,102220,0
20160812,25.8,20.8,13.8,1,12.3,273,0,102340,0
20160813,22.9,20.2,14.5,5,6.4,197,0,102260,0
20160814,24.7,19.6,16.2,5,4.4,167,0,102530,0
20160815,25,18.6,12.4,0,13.2,278,0,102440,0
20160816,26.7,18.6,12.2,1,12.4,268,0,101920,0
20160817,25.5,20,13.3,1,12.2,264,0,101330,0
20160818,19.2,20.6,15.7,7,3.8,153,0,101030,0.2
20160819,21.9,18.1,17,6,1,99,0,100660,2
20160820,23.5,18.1,14.3,6,1.9,118,0,100660,0.6
20160821,26,19.1,14.7,7,4.8,166,0,101620,0.8
20160822,31,21,16,6,3.5,144,0,102310,0
20160823,33.1,22,12.9,0,12.8,261,0,102220,0
20160824,27.6,25.5,17.9,3,9.2,219,0,101770,2.6
20160825,27,23.2,18.8,6,5.2,167,0,101510,0
20160826,26.5,22.4,17.7,2,12.1,249,0,101770,0
20160827,21.5,21.2,15.9,5,2.2,117,0,101560,0
20160828,24.3,19,16.6,6,2.3,118,0,101320,2.2
20160829,27,19.8,15.4,4,6.3,176,0,102170,0
20160830,24.8,20,13,0,12.2,243,0,102410,0
20160831,24.8,18.8,12.7,3,4.9,155,0,102070,0
20160901,20.2,19,13.2,2,9.9,206,0,102280,0
20160902,21.5,17,13.9,7,0,55,0,101900,0.2
20160903,20.9,16.8,12.1,5,4,134,0,101550,4.8
20160904,22.9,18.2,15.5,7,1.1,86,0,101280,3
20160905,23.9,18.4,13.8,8,0,53,0,101930,0.2
20160906,28.4,19.8,15.6,8,0.2,62,0,102330,0
20160907,23.9,23.3,18.2,5,6.1,155,0,101760,0
20160908,24.3,19.4,15,2,8.5,180,0,101160,0
20160909,19.3,19.8,15.2,6,3.5,120,0,101480,0.4
20160910,22,18.6,17.9,7,0,50,0,101280,3.2
20160911,25.8,15.4,8.7,0,11.9,208,0,101680,0
20160912,32.8,18.2,10.6,6,3,110,0,101310,0
20160913,27.8,24.4,16,1,10,187,0,100930,0
20160914,29.4,23.6,19.4,0,11,194,0,101030,0
20160915,17.8,22.6,15.7,2,7.2,155,0,100980,19.8
20160916,16.3,16.8,15.9,7,0.3,59,0,101270,2.2
20160917,20.6,14.6,12.8,8,0,46,0,102030,0
20160918,19.6,17,13.4,8,0.8,69,0,102140,0
20160919,19,16.3,13,8,0.6,64,0,102170,1.8
20160920,22.1,16.6,14.3,8,0,44,0,102020,0
20160921,20.8,18.5,14.9,6,4.8,121,0,101810,0
20160922,20.7,17.6,14.3,6,2.5,92,0,101920,0
20160923,23.2,14.8,8.9,2,9.7,166,0,102410,0
20160924,21,16.5,9.8,3,4.9,118,0,101700,1.6
20160925,18.7,18,15.1,3,6.4,132,0,101470,0
20160926,19.6,14.2,9.6,5,0.8,62,0,102200,0.8
20160927,23.2,14.4,9.1,6,0.2,48,0,102250,0
20160928,20.3,17.6,12.1,5,4.1,104,0,102370,1.2
20160929,19.7,17.7,15.1,6,3.8,100,0,101510,0.4
20160930,16.1,15.4,11.2,5,6.8,128,0,101230,2.6
20161001,17.6,12.6,9.2,6,2.2,78,0,100650,3.2
20161002,18.5,13.3,9,4,7,127,0,101680,0
20161003,19,12,5.4,0,10.3,152,0,102870,0
20161004,17.7,14.4,9.8,1,9.1,141,0,103000,0
20161005,16.2,14.5,11.3,1,10.2,148,0,102950,0
20161006,15.5,12.5,8.8,6,2.3,75,0,102540,0
20161007,17,13.4,11.3,8,0,35,0,102250,0
20161008,16,14.5,12,8,0.5,47,0,102600,0
20161009,14.4,12.3,8.6,5,5.3,101,0,102800,0.2
20161010,16.8,10.1,5.8,2,7.1,115,0,102620,0
20161011,16,10.8,4.9,3,6.3,107,0,102290,2
20161012,13.8,12.6,9.1,7,3.3,79,0,102020,3.2
20161013,15.2,11.1,8.4,7,2.8,73,0,101290,0
20161014,18.2,12.1,9,8,0.8,48,0,100620,0
20161015,18.4,13.4,8.7,5,2.2,65,0,100670,7.8
20161016,17.7,12.8,7.3,4,3.4,76,0,101210,2.8
20161017,14.4,13.7,9.7,4,4.7,86,0,101820,1.8
20161018,13.5,11.8,9.1,3,3.7,76,0,101980,0
20161019,14.9,11.2,9,7,1.5,53,0,102130,0
20161020,13.6,11.6,8.2,6,1.8,56,0,102120,0
20161021,14.6,10.4,7.3,6,1.1,47,0,102010,0
20161022,13.8,9.8,5,5,1.8,54,0,101650,0
20161023,13.3,10,6.2,5,4.7,79,0,101180,0
20161024,14.1,11.4,9.5,8,0,26,0,101310,0.2
20161025,16.5,11.8,9.6,8,0.3,33,0,102270,0.2
20161026,16.5,13,9.4,6,2.1,54,0,102840,0
20161027,17.2,12.2,7.8,6,2.8,59,0,103190,0
20161028,15.3,13.5,9.8,6,3.3,62,0,103390,0
20161029,12.1,13.8,12.2,7,0,24,0,103450,0
20161030,20,10,8,7,0,23,0,103060,0.2
20161031,12.6,14.4,8.7,4,5,72,0,102700,0
20161101,11.2,9.4,6.3,6,0,22,0,102430,0
20161102,12.2,7.2,3.3,1,7.5,85,0,102500,0
20161103,11.5,6.9,1.6,5,3.7,60,0,102130,0.6
20161104,9.5,7.6,3.8,7,0,21,0,100980,5.6
20161105,7.9,5.6,1.8,4,1,36,0,100610,0
20161106,8.3,4.8,1.6,3,4.9,65,0,100660,1.6
20161107,6.6,6.1,3.9,4,2.8,50,0,101190,0
20161108,9.5,2.8,-0.9,5,1.8,41,0,101000,22.8
20161109,11.4,5.6,1.7,7,1.4,37,0,100020,0.4
20161110,11.5,7.3,3.2,6,1.5,38,0,100750,1
20161111,10.6,7.2,2.8,2,6.5,70,0,102080,3.8
20161112,11.4,6.6,2.7,8,0,19,0,101690,5.2
20161113,13.8,8.4,5.4,2,6.3,67,0,102680,0
20161114,16,9.4,5,8,0,18,0,102960,0.2
20161115,14.4,12.2,8.5,8,0.1,20,0,102540,0.2
20161116,13.9,13,11.5,6,4.2,53,0,101550,4.8
20161117,8.6,10.4,7,7,1.2,32,0,100070,0.8
20161118,9,5.8,3.1,4,2.8,43,0,99580,0
20161119,7.9,5.2,1.3,5,3,43,0,100030,18.2
20161120,12.4,6,4,8,0,16,0,98710,10.2
20161121,12.5,8.8,5.3,7,0.1,19,0,98910,10.8
20161122,10.3,10.2,7.9,7,1.5,32,0,99950,0
20161123,10.5,7.2,4,8,0.1,18,0,101710,0
20161124,11,8.6,6.7,7,0,15,0,102290,0
20161125,9.4,8.2,5.4,0,6,56,0,102200,0
20161126,8.6,6.1,2.8,4,2.7,38,0,102110,0.2
20161127,8.9,6.2,3.8,7,0.2,19,0,102500,0
20161128,7.2,7.4,5.8,3,6.1,55,0,103000,0
20161129,6.8,3.2,-0.9,0,6.1,54,0,103410,0
20161130,8.1,1.1,-4.6,0,5.9,53,0,103480,0
20161201,8,2.6,-2.9,1,5.6,48,0,103100,0
20161202,9.5,3.4,-1.3,8,0,13,0,102690,0.2
20161203,8.2,7.5,5.5,5,2.7,34,0,102550,0
20161204,8.2,4.4,0.6,0,5.9,48,0,102400,0
20161205,11.2,3.4,-1.4,0,3.9,39,0,102450,0
20161206,13.2,6.2,1.1,8,0,13,0,102710,0
20161207,13.4,9.2,5.2,8,0.3,17,0,102630,0
20161208,14.9,11.2,9.1,8,0,13,0,102560,0
20161209,13.6,13.1,11.3,6,1.7,27,0,102550,0
20161210,10.3,12,10.4,8,0,12,0,102090,4.4
20161211,11.4,6.9,3.5,2,4.7,41,0,102470,0.2
20161212,13.3,6.7,2,8,0,12,0,102250,0.8
20161213,13.9,10.1,6.9,8,0.1,14,0,102000,0.2
20161214,11.5,10.1,6.3,2,3.9,37,0,101980,0
20161215,10.5,8,4.5,7,0,12,0,101900,0
20161216,7.9,9,7.4,8,0,12,0,102490,0
20161217,7.5,5.8,3.8,9,0,12,0,103760,0
20161218,7,6.8,6,8,0,12,0,103620,0
20161219,9.8,5.8,4.5,8,0,12,0,102740,0.8
20161220,12.1,6.7,3.6,5,3.6,36,0,102120,0
20161221,10.7,8,4,8,0,12,0,101940,0.4
20161222,11.5,6.7,2.7,1,3.9,37,0,102740,0
20161223,11.5,7.3,3.1,6,0,12,0,102600,1.4
20161224,13.5,8.2,5,4,0,12,0,102620,0
20161225,8.6,10.2,6.8,8,0,12,0,102350,1
20161226,6.8,7,5.4,3,4.5,40,0,103160,0
20161227,8.1,2.8,-1.1,1,4.2,39,0,104380,0
20161228,9.5,3,-2.2,2,4.7,41,0,104260,0.2
20161229,4.8,3,-3.5,0,5.4,45,0,103740,0.4
20161230,8.9,1.8,-1.1,9,0,13,0,103660,0
20161231,10.1,4.6,0.4,8,0,13,0,103090,0.4
20170101,5.5,7.5,4.8,8,0,13,0,101860,6.4
20170102,5.8,3.6,1.8,1,5,44,0,102850,0
20170103,8.6,1.4,-2.9,3,2.5,32,0,102820,0.2
20170104,6.2,3.9,-0.9,5,0,13,0,102570,0
20170105,8.3,1.9,-2.3,1,5.3,46,0,103440,0
20170106,10.8,2.5,-3.2,7,2,30,0,103620,6.4
20170107,9.8,6.2,1.5,8,0,13,0,103210,0
20170108,9.9,8.7,7.5,8,0,13,0,103210,1.4
20170109,10.1,8.7,7.5,7,0,14,0,101930,3
20170110,11.2,6.1,2.1,5,1.4,27,0,101120,0
20170111,6.8,8.3,5.4,6,1,24,0,101120,0
20170112,6.5,5.8,4.9,8,0,14,0,100500,15.6
20170113,5,3.5,0.5,4,1.5,29,0,100930,0.2
20170114,9,2.2,-0.5,4,0.7,23,0,102030,3.4
20170115,5.1,5,1,7,0,15,0,102280,5.8
20170116,6.6,4.8,4.4,8,0,15,0,102770,2.2
20170117,6,3.3,0,3,5.9,55,0,103590,0
20170118,7.1,1.4,-3.3,2,6.1,56,0,103880,0
20170119,7.3,2,-3,1,4.7,50,0,103720,0
20170120,4.9,3,-1.2,0,6.3,59,0,103350,0
20170121,6.8,1.9,-1.1,0,6.2,59,0,102810,0
20170122,4.6,1.1,-4.5,0,6.2,60,0,102720,0
20170123,9.5,0.2,-4.2,7,0.4,23,0,102840,0.2
20170124,3.7,3.8,-2,1,6.3,62,0,102820,0
20170125,1.5,0.9,-1.9,8,0,17,0,102770,0.2
20170126,8.4,0.3,-0.9,6,0,17,0,102010,0
20170127,10.7,3,-2.4,6,0.6,26,0,101070,0
20170128,10,6.1,1.5,6,2.4,42,0,101010,1
20170129,8.6,5.9,1.8,6,0,18,0,101170,10.4
20170130,10.6,6.7,4.7,8,0,19,0,101090,1
20170131,11.9,8.1,5.5,8,0,19,0,101290,2.8
20170201,11.4,8.8,5.7,8,0.1,22,0,100660,1.6
20170202,10.8,10.2,9.1,8,0,20,0,99720,1.8
20170203,10,8.7,6.5,7,2,43,0,99480,2.4
20170204,5.6,6,1.9,4,2.8,50,0,99730,0.6
20170205,7.5,4.2,2.7,7,0,21,0,100360,0
20170206,10.8,3.5,-0.5,5,1.8,43,0,101730,7.4
20170207,5.2,5.8,0.8,7,4.8,66,0,101430,0
20170208,2.7,4.4,3.6,8,0,22,0,102620,0
20170209,2.3,2.4,2,8,0,22,0,102780,0.4
20170210,2.7,1.8,1.3,8,0,23,0,102400,1
20170211,6.1,1.6,0.6,8,0,23,0,102260,0.8
20170212,10.5,3.4,0.7,8,0,24,0,102240,0
20170213,12.9,6.2,1.9,2,7.6,91,0,102180,0
20170214,11.8,7.6,2.3,5,1.3,44,0,102320,0
20170215,12.3,8,4.1,7,0.1,28,0,102780,1.4
20170216,13.5,8.6,4.8,6,2.5,57,0,102960,0.2
20170217,12.9,10.3,7.1,5,4.1,72,0,102790,0
20170218,12.9,9.2,5.6,5,3,63,0,102530,0
20170219,18.1,8,3.1,6,0.9,43,0,102250,0
20170220,13.6,13,7.9,6,2.2,58,0,101890,1.6
20170221,14,11.7,9.8,8,0,28,0,101610,0
20170222,11.2,12.3,10.6,8,0,28,0,100850,2.2
20170223,9.8,10,8.8,7,3.3,71,0,99840,0
20170224,10.7,6.2,2.7,2,5.6,92,0,101610,0
20170225,12.7,7.8,4.8,8,0,30,0,101370,1.4
20170226,9,10.4,8.2,8,0.3,38,0,100590,7.4
20170227,8,8.2,7.4,7,0.8,47,0,99020,6.6
20170228,9.3,4.4,0.8,4,4.6,88,0,98870,1.4
20170301,11.7,6.2,3.2,7,0.1,39,0,99830,0.6
20170302,11.5,8.3,4.9,3,6.9,121,0,100830,1
20170303,12.3,8.2,4.8,7,0,36,0,99890,5
20170304,11.2,9.6,6.8,6,4.1,97,0,98940,1.6
20170305,10.7,8.3,5.4,7,2.3,77,0,99140,3.2
20170306,12.1,6.6,2.5,5,5.1,110,0,100450,0
20170307,14.9,8.1,4.1,7,5.7,117,0,101650,2.2
20170308,16.9,10.5,6.1,8,0.4,51,0,101270,0.6
20170309,12.6,12.8,8.8,6,7.8,141,0,102050,0
20170310,17.3,9.4,6.2,8,0,40,0,102520,0
20170311,12.2,12.9,8.6,7,2.4,85,0,101820,0
20170312,15.5,10.8,9.4,8,0,41,0,101510,3.2
20170313,14.8,10.7,5.9,2,8.9,158,0,102850,0
20170314,18.1,10.9,7.1,6,0.7,61,0,103240,0
20170315,12.5,13,7.9,3,8.3,156,0,103250,0
20170316,12.1,9.1,5.7,5,0,44,0,102320,0
20170317,14.7,8.1,4.1,6,3,100,0,101740,0.4
20170318,16.1,10.8,7,8,0.1,50,0,101040,0
20170319,12.8,13.8,11.6,8,0.5,61,0,100920,0.8
20170320,12.6,11.7,10.6,6,0.6,64,0,100460,1.2
20170321,11.3,8.2,3.7,3,7.7,160,0,100900,0.6
20170322,11.7,7.9,4.5,6,3.1,107,0,100650,5.2
20170323,13.5,8.5,5.3,6,1.8,89,0,101520,0
20170324,15.4,10.1,6.7,5,4.3,125,0,102800,0
20170325,16.2,9.9,4.4,0,11.5,206,0,102920,0
20170326,16.2,10.8,5.3,2,8,172,0,102420,0
20170327,17.5,11.2,6.3,3,8,174,0,102200,0
20170328,15.2,11.3,5.1,6,6,152,0,102010,0
20170329,21.7,13.1,10.9,7,0.1,57,0,102170,0
20170330,17.2,16.6,11.5,4,4.9,141,0,101840,0.2
20170331,16.1,14.1,11,4,4,130,0,101010,0
20170401,16.5,12.2,8.2,6,4.7,141,0,100980,0
20170402,17.4,11.6,6.6,2,10.9,216,0,102180,0
20170403,14.9,10.7,4,2,9.9,207,0,102520,0.2
20170404,15.4,11.8,8.7,8,0,56,0,102600,0
20170405,17.7,10.3,5.2,2,9.9,210,0,103100,0
20170406,17.9,11.8,5.9,1,12,235,0,103060,0
20170407,20.9,11.8,5.6,0,12.1,238,0,102720,0
20170408,25.4,12.8,4.8,0,12,239,0,102360,0
20170409,13.8,16.5,7.6,1,12.1,241,0,102020,0
20170410,16.7,11.1,8.4,5,5.7,166,0,102560,0
20170411,17.1,11.2,5.7,2,12.1,245,0,102710,0
20170412,15.4,11.4,5.8,5,5.1,161,0,101910,0
20170413,15.3,10.6,5.8,4,5.6,169,0,101840,0
20170414,15.7,10.8,6.4,8,0.8,89,0,101690,0
20170415,16,12.3,9,6,4.5,156,0,101840,0
20170416,12.5,10.9,5.8,6,3.9,147,0,102190,0.6
20170417,13.2,10.2,7.8,7,0.3,77,0,102300,0
20170418,14.5,8.9,4.6,2,10.5,238,0,103100,0
20170419,15.7,8.9,3.3,4,11.8,255,0,103650,0
20170420,15.7,10.8,5.9,7,3.5,145,0,103580,0.4
20170421,17.3,11.5,7.3,7,0,66,0,103170,0
20170422,16.8,12.9,8.6,4,5.4,177,0,102850,0
20170423,13.6,11.9,7.1,5,7.6,209,0,102590,0
20170424,11.8,9.2,4.8,6,2,122,0,101610,0.2
20170425,11.1,6,0.3,3,8.9,228,0,101420,0.2
20170426,11.1,6.7,2.2,4,5,175,0,101830,1.4
20170427,15,5.8,0.6,5,4.9,174,0,101910,0.2
20170428,16.7,11.2,7.3,8,1.4,112,0,101690,0
20170429,18.1,10.9,5.1,6,2.1,128,0,101450,0
20170430,14.3,13.4,8.7,6,1.5,116,0,100200,1.4
20170501,18.4,11.2,8,6,3.2,150,0,100480,1
20170502,12.3,12.7,6.9,4,5.3,186,0,101910,0.2
20170503,14.9,9.9,7.5,8,0.1,79,0,102230,1
20170504,16.9,12.1,9.2,8,0.3,87,0,102250,0
20170505,15.5,12.4,8,5,8.6,236,0,102070,0
20170506,18.7,12.4,9.4,7,1.4,118,0,101360,0
20170507,12.1,13.6,8.4,5,6.7,211,0,102090,0
20170508,14.9,9.8,7.5,7,0,74,0,102680,0
20170509,19.2,10.7,6.5,5,5.6,197,0,102230,0
20170510,22.5,12.1,5,1,13.1,299,0,100820,0
20170511,20,14.8,7.2,5,2.4,142,0,99650,2
20170512,19.6,16.2,12.4,6,4,173,0,99710,0.6
20170513,20.9,15.6,11.6,6,4.8,187,0,100780,3.2
20170514,20.9,16.4,11.8,4,8.1,238,0,101840,0.4
20170515,25,15.2,9.6,8,0,77,0,102440,0
20170516,17.7,19.2,13.5,7,4.4,182,0,102350,14.8
20170517,16.5,16.4,15,8,0,78,0,101670,18.6
20170518,16.2,13.1,9.6,7,3.9,175,0,101260,9.8
20170519,16.7,12.9,9.7,7,2.2,143,0,101210,0.4
20170520,20.7,11.7,6.7,5,6.6,220,0,101800,0.4
20170521,24.9,14.7,8.6,3,12.7,305,0,102320,0
20170522,21.3,18,11.1,3,9.7,266,0,101640,0
20170523,26.3,16,10.7,4,4.1,181,0,102110,0
20170524,27,19.4,12.6,1,11.1,286,0,102530,0
20170525,27.8,20.5,14,1,12.8,309,0,102350,0
20170526,24,20.7,13.6,0,14.3,,0,101760,0
20170527,23.9,19.8,15.6,3,7.5,237,0,101400,0
20170528,20.7,17.7,11.5,4,6.1,216,0,101760,12.2
20170529,20.8,17.2,13.8,8,0,81,0,101240,0.2
20170530,23,17.5,14.2,7,3,163,0,101560,0
20170531,25.5,17.9,12.7,4,2.8,160,0,102220,0
20170601,24.8,18.9,12.3,1,11.1,290,0,102070,0
20170602,21.5,19.4,13.9,5,4.2,188,0,101590,6.8
20170603,20.3,18.2,14.9,5,10.1,278,0,101460,0
20170604,18.7,14.8,9.4,4,6.6,228,0,101610,0
20170605,17.7,15.1,11.4,7,2.6,158,0,100700,18.8
20170606,20.9,13.8,9.9,6,3,167,0,99580,2.6
20170607,18,15.6,10.3,5,7.9,248,0,101110,0.8
20170608,21.2,15.6,13.1,8,0,80,0,101000,1
20170609,23.8,16.6,12,5,6.6,229,0,101130,0
20170610,23.9,18.8,13.7,4,10.1,280,0,101640,0
20170611,20.9,20.1,16.4,5,8.4,257,0,101410,0
20170612,24.8,16.6,12.3,5,3.2,172,0,101750,0
20170613,27.1,17.5,10.2,3,9.9,278,0,101960,0
20170614,25.1,20.4,13.6,1,13.2,,0,101670,0
20170615,24.3,20,14.9,2,12.4,,0,101490,0
20170616,30.1,17.9,11.4,2,9.9,278,0,102390,0
20170617,31.7,22.4,14.6,1,12.4,,0,102640,0
20170618,32,24.5,17.3,2,10,280,0,102330,0
20170619,31.4,25.5,19,1,10,280,0,101890,0
20170620,34.5,25.4,19.3,1,11.1,295,0,101760,0
20170621,24.1,25.5,16.5,1,12.5,,0,101430,0
20170622,24.9,21.1,18.2,5,1.6,138,0,101210,0
20170623,24.1,19,13.1,5,7.1,238,0,101600,0
20170624,24.2,20.6,17.1,7,0.6,110,0,101360,0
20170625,24.5,19.5,14.8,7,2.1,149,0,101250,0
20170626,21.2,18.6,12.7,5,10.1,281,0,101380,0
20170627,17.3,17.9,14.6,7,0.1,89,0,100670,16.2
20170628,18.7,15.9,14.6,8,0,81,0,99790,0
20170629,22,15.4,12.1,8,0.5,106,0,99650,0
20170630,23.3,18,14,7,7,236,0,100450,0.2
20170701,23.6,18.9,14.5,7,3.6,179,0,101570,0.2
20170702,25.1,19,14.4,3,12.6,41,0,102070,0
20170703,24.6,19.9,14.7,5,4.8,200,0,102050,0
20170704,29.5,19,13.4,3,9.1,265,0,101990,0
20170705,32.2,22,14.5,0,13.9,38,0,101820,0
20170706,30.1,25.4,18.5,5,10.3,281,0,101410,0
20170707,26.7,23.6,17,4,12,303,0,101590,0
20170708,28.4,22.2,17.7,6,7.6,242,0,101810,0
20170709,26.4,23.1,17.7,5,7,233,0,101270,0
20170710,19.6,21.1,15.9,3,10.4,280,0,100850,0
20170711,22.4,17.1,14.7,8,0,79,0,100920,36.8
20170712,23.2,18.3,14.2,6,5.3,205,0,101500,0
20170713,21.8,18.3,13.4,7,6.8,228,0,102160,0
20170714,22.5,18.1,14.4,6,4.3,187,0,101990,0
20170715,25.4,18.8,15.1,8,0,78,0,102190,0.4
20170716,26.9,20.9,16.3,7,1.4,128,0,102260,0.4
